name,address,phone,website,rating,reviews,status,lat,lng,category,commerce_mode,opening_hours,google_maps_url,onboarding_status,source
Deco & Toys,"210-211, 210, Kumbarpet Main Rd, Ragipet, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",080 4114 0032,,4.1,4544,OPERATIONAL,12.9662255,77.5788017,Toys,A,Monday: 10:30 AM – 9:30 PM,https://maps.google.com/?cid=11049642386205769862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Hitendar Sales Corporation,"No 109, Ragipet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",080 4152 6004,https://flax.bio/hitendarsales,4.5,169,OPERATIONAL,12.968014499999999,77.576959,Toys,A,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=1377083958003188771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Jagadamba Toys,"Shop No. 17, Old Tharagupete Rd, Ragipet, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",088844 63891,,4.6,28,OPERATIONAL,12.9669589,77.5774546,Toys,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=6265449819661972297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
LuluToyWorld wholesale,"No.13/6 2nd Floor, Cross, PS Char Ln, near Chickpet, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",063612 88124,https://lulutoyworld.company.site/,5,5,OPERATIONAL,12.970417399999999,77.57420499999999,Toys,A,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=11053123562690935775&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
MANJU Toys & Games,"Kv temple street (Manju Toys & Games, 2nd FLOOR, Opposition to BBMP office, Police Rd, near Balepet, Sowrashtrapet, Chickpet, Bengaluru, Karnataka 560053, India",093538 76822,,4.7,825,OPERATIONAL,12.9708057,77.5734578,Toys,A,Monday: 10:30 AM – 9:00 PM,https://maps.google.com/?cid=8042933329483612466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Manju Electronics Toys Co,"4 Sri Lakshmi Complex P S Lane Chikpete Cross behind khaleel building cross, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",,,4.4,111,OPERATIONAL,12.969649599999999,77.57475250000002,Toys,A,Monday: 9:30 AM – 8:30 PM,https://maps.google.com/?cid=8181449231076085172&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
PATEL TOYS,"7, P. S. Lane, Ragipet, KR Market, cross, Chickpet, Bengaluru, Karnataka 560002, India",099503 41006,,4.1,27,OPERATIONAL,12.9664845,77.5784389,Toys,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=14709116478390253426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
PTK TOY'S GIFT SHOP WHOLESALE,"nadraj building, 2nd Cross, Gandhi Nagar, Bengaluru, Karnataka 560009, India",080959 69493,https://wa.me/c/918095969493,4.4,37,OPERATIONAL,12.9771734,77.5761696,Toys,A,Monday: 9:00 AM – 11:00 PM,https://maps.google.com/?cid=8089978766404246429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Paragon Sales Agency (Wholesale Toy Store),"near Sreenivasa Hospital, Upparpete, Chickpet, Bengaluru, Karnataka 560053, India",063632 93109,https://www.instagram.com/hsc.toy.blr?igsh=MWgxd2xiMW5pMWhoaQ==,4.7,102,OPERATIONAL,12.9730193,77.57300049999999,Toys,A,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=4683027827002989120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Prince Toys,"PS Char Ln, cross, Chickpet, Bengaluru, Karnataka 560053, India",098867 48722,,4.6,10,OPERATIONAL,12.969705000000001,77.57473399999999,Toys,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=10418979408667501170&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
RATNAAKAR IMPEX- HOUSE OF TOYS,"6th floor, LUCIYA CITY CENTER, 6/2, Old Taluk Cutchery Rd, Halsurpete, Nagarathpete, Bengaluru, Karnataka 560002, India",095138 07108,https://ratnaakarimpex.in/,4.7,1198,OPERATIONAL,12.9653853,77.5847496,Toys,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=3913692819640101683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Radha Krishna Soft Toys,"NKS Plaza, BVK Iyengar Rd, opposite Hotel Raghavendra Prasanna, Mamulpet, Basement, Bengaluru, Karnataka 560053, India",089704 09377,https://site.dgtechsoln.com/radha-krishna-soft-toys/,4.9,294,OPERATIONAL,12.9689489,77.5753154,Toys,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=15107225237155627960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Rajendra Toys,"102/40, Belli Basavangudi St, Ragipet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",080 2225 4318,,3.8,135,OPERATIONAL,12.967766200000002,77.5770206,Toys,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=12277448118165292930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Ratan Toy World,"Shop no. 6 Shivanandi, Shankar Complex, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",,,4.5,6,OPERATIONAL,12.970042,77.5744359,Toys,A,Monday: 8:00 AM – 9:00 PM,https://maps.google.com/?cid=15366548039257435963&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Rt soft toys Best toy store,"1st floor, Raja market, Avenue Rd, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",090366 95501,https://www.adinathgift.in/?_ab=0&_fd=0&_sc=1,4.8,198,OPERATIONAL,12.9678164,77.5788218,Toys,A,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=14021353319833919722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
V S Toys,"14, 1st Cross, B B T Street, Near-Satish Clinic, Mamulpet, Ragipet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",090088 11110,,4.5,53,OPERATIONAL,12.967533,77.577367,Toys,A,Monday: 9:30 AM – 9:00 PM,https://maps.google.com/?cid=4261981542116939314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Wholesale price toys shop,"11 ANNIYAPPA LAYOUT 3rd main road, Landmark Ranta printer and thirumala printer, 11th Cross Rd, SBI Colony, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",083103 64799,,4.9,491,OPERATIONAL,12.909915699999999,77.5771647,Toys,A,Monday: 9:00 AM – 10:00 PM,https://maps.google.com/?cid=10952029408897460711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Deepam Times,"GK Temple St, behind Maruthi Plaza, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",080 2234 1041,,4.3,11,OPERATIONAL,12.970917,77.574817,Watches,C,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=15991394415345029344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Hitesh Clock Agencies,"88, Chickpet Rd, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",080 4122 2710,http://www.rikonclocks.com/,4.3,68,OPERATIONAL,12.9702772,77.5747614,Watches,C,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=1034110404789228428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
JHAMANS,"22, C.M.A SHOPPING,opp VARAMAHALAKSHMI SILKS CIRCLE CHICKPET, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",080 4152 6588,,3.6,18,OPERATIONAL,12.9696516,77.576028,Watches,C,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=13808809506906742487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
M Goutham Jewellers,"No 246, Rangaswamy Temple St, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",098444 99485,,4.5,173,OPERATIONAL,12.970560800000001,77.5786655,Watches,C,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=1316652645346170859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
M.P. Marketing,"9, UM Ln, near Khadi Bhandar, Basettypet, C Block, Chickpet, Bengaluru, Karnataka 560053, India",080 4124 7802,,4.6,5,OPERATIONAL,12.970502999999999,77.574907,Watches,C,Monday: 10:30 AM – 8:45 PM,https://maps.google.com/?cid=182171150864263188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mahalakshmi Time,"20, GK Temple St, near Chickpet Road, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",,,5,4,OPERATIONAL,12.970824499999999,77.5746621,Watches,C,,https://maps.google.com/?cid=3668237407876950305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Maharaja Times,"Kempegowda Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560009, India",080 2237 0672,,4.1,82,OPERATIONAL,12.974074,77.57837909999999,Watches,C,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=17935666171017621677&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mata parvati time,"P.S. Lane, Chickpet Rd, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",093841 93909,,5,14,OPERATIONAL,12.9699548,77.574097,Watches,C,Monday: 8:30 AM – 8:30 PM,https://maps.google.com/?cid=13655164005987049588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Maxell Times,"#256, K.S.Complex, Chickpet Circle, BVK Iyengar Rd, above Hotel Harsha, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",080 4122 3047,,3.6,92,OPERATIONAL,12.969679,77.575485,Watches,C,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=10003024065409127016&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Nova Times,"60, Maruthi Plaza, near Dondusa, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",,,4.9,17,OPERATIONAL,12.970509,77.5748529,Watches,C,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=4344243528297397653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
PRIME TIME,"SANTOSH THEATRE COMPLEX, 24-1/4, Kempegowda Rd, Balepete, Chickpet, Bengaluru, Karnataka 560009, India",094486 86712,,4.8,18,OPERATIONAL,12.9748845,77.57634569999999,Watches,C,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=5350177235782830274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Pooja Clocks,"19, PS Char Ln, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",094481 67481,,5,60,OPERATIONAL,12.9704556,77.5737245,Watches,C,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=6233319920309775401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
SHAKTHI MARKETING,"Kempegowda Rd, Balepete, Gandhi Nagar, Bengaluru, Karnataka 560009, India",081475 72755,,4.9,370,OPERATIONAL,12.9742625,77.5779925,Watches,C,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=13939389732738485378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
SRI GANESH TIMES,"15, GK Temple St, near Vijaylakshmi talkies, Basettypet, cross, Chickpet, Bengaluru, Karnataka 560053, India",094482 95489,,4.8,5,OPERATIONAL,12.9710112,77.5746248,Watches,C,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=5721840062528164599&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Shah Time Agencies,"585, 1 Floor, Navkar Sports, opp. to UPAHAR DARSHINI Nexto, Basettypet, diagonally, Chickpet, Bengaluru, Karnataka 560053, India",080 2287 7369,,4.8,6,OPERATIONAL,12.9706985,77.5743729,Watches,C,Monday: 10:30 AM – 8:00 PM,https://maps.google.com/?cid=9848143184291353075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Time Spares,"HNS Complex, 16/2, PS Char Ln, behind Vijayalakshmi Theatre, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",080 2225 0982,,4.9,12,OPERATIONAL,12.970383,77.574333,Watches,C,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=3762961169948335670&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Titan World,"No 8, Prabhat Complex, Kempegowda Rd, beside Bangalore Gate Hotel, Anchepet, Gandhi Nagar, Bengaluru, Karnataka 560009, India",080 6291 4270,https://www.titan.co.in/stores?storeId=TKGS,4.8,2265,OPERATIONAL,12.9736092,77.5795164,Watches,C,Monday: 10:30 AM – 9:00 PM,https://maps.google.com/?cid=15065930890471347980&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Venus Watch Co,"78, Upparpete, Chickpet, Bengaluru, Karnataka 560053, India",099648 69779,,5,4,OPERATIONAL,12.97205,77.5742794,Watches,C,Monday: 12:00 – 8:00 PM,https://maps.google.com/?cid=14509806667560785725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
WESTERN AGE TIME SQUARE,"No 32 MARUTI PLAZA BASEMENT FLOOR OPPOSITE KHALEEL BUILDING OTC ROAD, Maruthi Plaza, UM Ln, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",095919 20409,,4.8,5,OPERATIONAL,12.9706285,77.5747256,Watches,C,Monday: 10:30 AM – 9:00 PM,https://maps.google.com/?cid=722121813155530245&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
bangalore watch,"XHCF+7X7, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",,,4,7,OPERATIONAL,12.9706514,77.5749197,Watches,C,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=104828220150867084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Amantran® Cards,"3/1, PS Char Ln, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",098860 06309,https://www.facebook.com/amantrancard/,4.4,705,OPERATIONAL,12.970234699999999,77.5737176,Wedding Cards,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=8006066144886690638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Ashwini Wedding Cards,"Police Station, near Chickpete, Basettypet, Balepete, Circle, Bengaluru, Karnataka 560053, India",080 4114 0889,,3.9,124,OPERATIONAL,12.9710524,77.57393499999999,Wedding Cards,B,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=10168449372757181610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Ayush Card Creation,"30, KV Temple Street Cross, Santhusapet, Sultanpete, Bengaluru, Karnataka 560053, India",087643 06682,,4.9,349,OPERATIONAL,12.9696108,77.5732216,Wedding Cards,B,Monday: 9:30 AM – 8:30 PM,https://maps.google.com/?cid=14324226262539092450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
BHOOMI CARDS,"CHBS ,NO 29, KV Temple Street Cross, opp. SHREE CHARAN BANK, Santhusapet, Sultanpete, Bengaluru, Karnataka 560053, India",,,4.8,244,OPERATIONAL,12.969656899999999,77.5732092,Wedding Cards,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=6610402541304111878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Chandan Card Centre,"H-61/2, 7th cross cross, Sultanpete Main Rd, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",081057 62313,,4.6,546,OPERATIONAL,12.9690493,77.57396849999999,Wedding Cards,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=16560377626244869610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Golden Card Creation,"55, KV Temple Street Cross, Sowrashtrapet, Chickpet, Bengaluru, Karnataka 560053, India",096323 90082,,4.6,1019,OPERATIONAL,12.9701577,77.57328319999999,Wedding Cards,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=13056636705377867495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Lilan Card Creation,"23, KV Temple Street Cross, 2nd cross, Sowrashtrapet, Sultanpete, Bengaluru, Karnataka 560053, India",090361 83425,,5,39,OPERATIONAL,12.970131799999999,77.57274360000001,Wedding Cards,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=12463183899611196221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mahadev cards and cover,"XH9F+M8C Balaji Complex, 125 B, Sultanpete Main Rd, E Block, Manivartapete, Chickpet, Bengaluru, Karnataka 560053, India",094489 37624,,4,162,OPERATIONAL,12.969119899999999,77.57325349999999,Wedding Cards,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=13161637923654698197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Nakoda Cards | Wedding Card Manufacturer,"No. 196/2, C M Complex, Sultanpete Main Rd, opposite to Balaji Complex, Santhusapet, Sultanpete, Bengaluru, Karnataka 560053, India",099642 35012,,3.8,266,OPERATIONAL,12.9692074,77.5734147,Wedding Cards,B,Monday: 10:15 AM – 9:00 PM,https://maps.google.com/?cid=10965212776115548274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Om Shree Cards,"#144, G.N.Complex, Manivartapete, Sultanpete, Bengaluru, Karnataka 560053, India",089705 20870,,4.4,77,OPERATIONAL,12.969661600000002,77.5721952,Wedding Cards,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=1780045311336152034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Omkar Card Creations,"43, KV Temple Street Cross, Circle, Santhusapet, Sultanpete, Bengaluru, Karnataka 560053, India",098441 20581,,4,174,OPERATIONAL,12.969444099999999,77.5731121,Wedding Cards,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=10986842413882359275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
RAJKUNWAR Card Palace,"KG Maharaja Complex, 32, BVK Iyengar Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560009, India",074116 91186,http://www.beigered.com/,4.4,78,OPERATIONAL,12.973245499999999,77.5780272,Wedding Cards,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=6492049782690079965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
"RUCHI CARD GALLERY - Wedding Invitation Cards, Customized Cards & Printing","Ruchi Card Gallery.41, KV Temple Street Cross, Circle, Santhusapet, Sultanpete, Bengaluru, Karnataka 560053, India",098867 28621,http://ruchicardgallery.in/,4,238,OPERATIONAL,12.9694963,77.5731406,Wedding Cards,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=3030027682458041363&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Raisony Card Creations | Invitation Printing Services | Wedding Card Store,"19, KV Temple Street Cross, Santhusapet, Sultanpete, Bengaluru, Karnataka 560053, India",080 2220 7696,https://raisonycreations.com/,3.9,49,OPERATIONAL,12.969966099999999,77.57338109999999,Wedding Cards,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=17640049637172868150&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Rajeshwari Card Palace,"Shop No, XH9F+M8C, 125, Sultanpete Main Rd, E Block, Manivartapete, Chickpet, Bengaluru, Karnataka 560053, India",094488 37861,,4.5,43,OPERATIONAL,12.969266,77.5731022,Wedding Cards,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=5112039516400083407&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Rajkumar The Card Shop,"Sultanpet Circle, No 177, Sultanpete Main Rd, near Chickpete Police Station, Sowrashtrapet, Chickpet, Bengaluru, Karnataka 560053, India",098442 97464,,3.5,419,OPERATIONAL,12.969493799999999,77.5729285,Wedding Cards,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=12657163566350661772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Rajratan Paper Products - Wedding Cards Bangalore | Luxury Cards | Premium Cards | Wedding invitations,"173, B St, Sowrashtrapet, Sultanpete, Bengaluru, Karnataka 560053, India",098865 28380,https://rajratanpaperproducts.in/,4.2,205,OPERATIONAL,12.9695358,77.5728251,Wedding Cards,B,Monday: 10:30 AM – 8:00 PM,https://maps.google.com/?cid=15024900557771933376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Royal Cards,"Shop No. 7, Sri Sringeri Mutt Building, KV Temple Street Cross, Circle, Sultanpete, Bengaluru, Karnataka 560053, India",098801 88408,,4.8,18,OPERATIONAL,12.9696413,77.5730993,Wedding Cards,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=15715621514981906496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
SLN invitation card prints,"No 169 sulthanpet main road, circle, Sowrashtrapet, Sultanpete, Bengaluru, Karnataka 560053, India",,,5,13,OPERATIONAL,12.9698171,77.5722558,Wedding Cards,B,Monday: 10:30 AM – 9:00 PM,https://maps.google.com/?cid=14625058070388693264&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
SONA CARDS,"Krishna Complex, 181/4, Sultanpete Main Rd, opp. vrl transport, E Block, Santhusapet, Sultanpete, Bengaluru, Karnataka 560053, India",094800 87511,,4.8,59,OPERATIONAL,12.9692292,77.57319059999999,Wedding Cards,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=17883500606969695459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sapthagiri Wedding cards,"#88, Balepete main road, Srinivasa Mandira, road, opp. to Udupi Sri Krishna Bhavan hotel, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",091135 02544,,4.5,34,OPERATIONAL,12.9714821,77.57410670000002,Wedding Cards,B,Monday: 11:00 AM – 8:30 PM,https://maps.google.com/?cid=9422759815563889335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
